# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=504 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.433433Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
1700,8,1384,D18-26,220,23,31,12.754,1.892,0.148,0.742,0.753,1,4,0.728,0.711,0.289,0.6,55.5574,52.3418,0.0579,0,0,441.678,469.875,474.235,155309,148,15251,846.388,407.526,27683.05
1701,8,1228,D94-105,380,35,54,15.865,4.666,0.294,0.648,0.654,1,3,0.843,0.693,0.307,0.854,84.5568,65.0635,0.2305,1,1,383.764,398.868,424.585,155448,148,15269,779.235,369.955,27704.273
1702,8,1081,D47-58,420,41,60,13.075,2.985,0.228,0.683,0.692,1,3,0.966,0.702,0.298,0.818,134.4816,91.0194,0.3232,1,1,433.089,472.658,512.309,155591,148,15288,813.675,387.286,27727.892
1703,8,1118,D18-26,420,40,60,13.107,2.949,0.225,0.667,0.678,1,3,0.521,0.676,0.324,0.562,55.5574,89.0086,0.6021,1,1,371.762,388.489,411.981,155732,148,15306,814.513,385.079,27751.459
1704,8,1103,D58-69,260,24,37,11.301,2.699,0.239,0.649,0.66,1,3,0.902,0.7,0.3,0.792,65.3188,62.5353,0.0426,0,0,380.767,424.59,455.183,155871,148,15324,797.712,376.496,27775.242
1705,8,1312,D58-69,220,23,31,15.226,1.952,0.128,0.742,0.755,1,4,0.627,0.709,0.291,0.673,65.3188,43.8423,0.3288,1,1,397.968,415.801,465.967,156020,149,15346,864.994,414.038,27800.556
1706,8,1294,D26-35,380,38,54,13.063,2.943,0.225,0.704,0.711,1,4,0.656,0.699,0.301,0.568,85.9037,84.4363,0.0171,0,0,390.824,417.481,462.807,156165,150,15366,818.108,391.893,27824.352
1707,8,1257,D77-86,380,39,54,11.733,2.416,0.206,0.722,0.729,1,4,0.718,0.696,0.304,0.756,80.023,96.0636,0.2005,1,1,416.581,464.428,478.867,156312,151,15387,871.419,413.33,27848.945
1708,8,1196,D10-18,220,20,31,16.386,4.054,0.247,0.645,0.656,1,3,0.638,0.685,0.315,0.665,86.3075,36.3385,0.579,1,1,366.742,398.843,410.28,156451,151,15404,822.666,384.707,27870.945
1709,8,1171,D86-94,380,36,54,13.236,3.09,0.233,0.667,0.677,1,3,0.987,0.657,0.343,0.985,106.2333,79.7495,0.2493,1,1,386.99,416.948,443.829,156592,151,15422,798.119,379.342,27894.328
1710,8,1378,D10-18,460,46,66,13.262,2.712,0.205,0.697,0.707,1,4,0.977,0.713,0.287,0.84,36.3385,99.8849,1.7487,1,1,383.732,400.884,414.846,156736,152,15442,819.216,391.271,27918.384
1711,8,1242,D18-26,300,28,43,12.233,3.388,0.277,0.651,0.658,1,3,0.931,0.705,0.295,0.924,89.0086,66.86,0.2488,1,1,384.003,425.85,423.713,156876,152,15460,794.46,375.735,27941.287
1712,8,1328,D47-58,260,24,37,14.638,3.681,0.251,0.649,0.659,1,3,0.46,0.737,0.263,0.557,91.0194,48.277,0.4696,1,1,396.162,431.615,447.797,157015,152,15478,815.362,382.674,27963.793
1713,8,1174,D58-69,300,32,43,14.562,2.051,0.141,0.744,0.756,1,4,0.989,0.683,0.317,0.797,43.8423,62.6727,0.4295,1,1,431.629,459.92,510.444,157164,153,15500,867.677,415.315,27988.992
1714,8,1156,D69-77,300,30,43,13.796,2.824,0.205,0.698,0.707,1,4,0.593,0.691,0.309,0.558,88.1616,62.6708,0.2891,1,1,427.058,460.883,502.445,157308,154,15520,830.245,395.237,28012.907
1715,8,1022,D58-69,260,24,37,13.305,3.357,0.252,0.649,0.659,1,3,0.901,0.676,0.324,0.748,62.6727,53.1139,0.1525,0,0,392.985,434.538,462.547,157447,154,15538,832.675,388.733,28035.835
1716,8,1076,D10-18,300,32,43,13.395,2.055,0.153,0.744,0.754,1,4,0.872,0.724,0.276,0.716,99.8849,68.1326,0.3179,1,1,444.697,480.674,476.108,157596,155,15560,884.029,421.038,28061.029
1717,8,1111,D77-86,420,44,60,13.741,2.57,0.187,0.733,0.741,1,4,0.85,0.69,0.31,0.81,96.0636,91.8334,0.044,0,0,419.593,447.035,490.984,157744,156,15581,879.61,417.864,28085.488
1718,8,1100,D47-58,340,36,49,15.075,2.576,0.171,0.735,0.744,1,4,0.924,0.731,0.269,0.794,48.277,67.8679,0.4058,1,1,427.313,471.176,485.927,157892,157,15602,848.387,407.14,28109.947
1719,8,1312,D26-35,220,24,31,11.558,1.895,0.164,0.774,0.78,1,4,0.714,0.719,0.281,0.736,85.9037,59.9148,0.3025,1,1,420.684,464.887,493.733,158044,158,15625,893.566,428.877,28135.528
1720,8,1023,D94-105,260,24,37,12.727,3.368,0.265,0.649,0.657,1,3,0.53,0.701,0.299,0.494,65.0635,55.5259,0.1466,0,0,408.06,451.864,456.003,158183,158,15643,837.349,390.37,28158.441
1721,8,1200,D18-26,220,23,31,15.555,1.993,0.128,0.742,0.755,1,4,0.982,0.698,0.302,0.757,66.86,42.9165,0.3581,1,1,432.045,469.16,498.716,158332,159,15665,873.925,417.164,28183.702
1722,8,1109,D77-86,460,49,66,15.916,2.941,0.185,0.742,0.75,1,4,0.818,0.7,0.3,0.774,96.0636,87.7462,0.0866,0,0,438.37,466.689,475.411,158481,160,15687,883.29,420.515,28207.734
1723,8,1023,D47-58,460,43,66,15.033,4.284,0.285,0.652,0.658,1,3,0.426,0.709,0.291,0.504,67.8679,83.4623,0.2298,1,1,408.137,456.181,448.358,158621,160,15705,820.704,384.974,28229.474
1724,8,1323,D77-86,220,20,31,15.143,4.069,0.269,0.645,0.654,1,3,0.925,0.681,0.319,0.884,96.0636,39.3219,0.5907,1,1,420.361,467.169,480.291,158760,160,15722,790.391,373.411,28251.455
1725,8,1325,D58-69,340,34,49,12.049,2.58,0.214,0.694,0.703,1,4,0.481,0.702,0.298,0.515,62.6727,80.9663,0.2919,1,1,397.988,435.844,442.97,158904,160,15741,828.893,394.194,28275.664
1726,8,1325,D47-58,340,33,49,13.315,3.672,0.276,0.673,0.679,1,3,0.541,0.667,0.333,0.556,83.4623,71.5084,0.1432,0,0,408.533,450.597,473.096,159046,160,15760,829.642,391.395,28298.331
1727,8,1067,D35-47,300,30,43,16.354,3.68,0.225,0.698,0.705,1,4,0.975,0.672,0.328,0.722,90.8264,52.8707,0.4179,1,1,413.009,430.087,454.75,159190,161,15780,827.662,394.333,28321.133
1728,8,1020,D58-69,380,35,54,15.966,4.26,0.267,0.648,0.657,1,3,0.594,0.702,0.298,0.52,80.9663,64.6527,0.2015,1,1,378.757,422.292,432.655,159329,161,15798,832.091,388.454,28342.883
1729,8,1246,D26-35,340,36,49,12.008,2.276,0.19,0.735,0.742,1,4,0.842,0.72,0.28,0.708,59.9148,85.203,0.4221,1,1,414.515,449.298,464.514,159477,162,15819,839.538,404.042,28367.732
1730,8,1103,D69-77,220,22,31,12.94,2.411,0.186,0.71,0.72,1,4,0.548,0.671,0.329,0.451,62.6708,49.6973,0.207,1,1,421.497,463.938,455.847,159622,163,15839,838.619,399.968,28392.256
1731,8,1348,D77-86,300,32,43,15.826,2.434,0.154,0.744,0.754,1,4,0.514,0.688,0.312,0.657,39.3219,57.6694,0.4666,1,1,429.779,471.931,501.026,159771,164,15861,879.882,419.587,28416.957
1732,8,1111,D10-18,420,40,60,14.858,4.148,0.279,0.667,0.672,1,3,0.885,0.713,0.287,0.855,68.1326,78.5204,0.1525,0,0,423.092,448.776,455.154,159912,164,15879,823.676,388.286,28438.965
1733,8,1184,D35-47,420,39,60,14.927,4.124,0.276,0.65,0.657,1,3,0.584,0.684,0.316,0.685,52.8707,76.6025,0.4489,1,1,400.927,426.597,438.73,160052,164,15897,831.33,388.465,28460.904
1734,8,1362,D86-94,380,36,54,14.8,3.859,0.261,0.667,0.674,1,3,0.933,0.675,0.325,0.713,79.7495,71.3228,0.1057,0,0,403.572,446.909,448.366,160193,164,15915,792.55,377.392,28483.288
1735,8,1041,D86-94,260,24,37,13.521,3.183,0.235,0.649,0.66,1,3,0.674,0.69,0.31,0.599,79.7495,52.2658,0.3446,1,1,371.775,388.002,419.3,160332,164,15933,837.742,390.507,28506.441
1736,8,1332,D86-94,460,49,66,15.139,2.626,0.173,0.742,0.751,1,4,0.802,0.686,0.314,0.669,52.2658,92.251,0.765,1,1,443.198,486.164,509.858,160481,165,15955,863.115,413.454,28530.883
1737,8,1050,D77-86,340,31,49,14.029,4.436,0.316,0.633,0.638,1,3,0.43,0.685,0.315,0.466,57.6694,64.6001,0.1202,0,0,414.651,432.75,459.749,160619,165,15972,819.992,381.895,28552.312
1738,8,1344,D26-35,460,47,66,15.617,2.568,0.164,0.712,0.724,1,4,0.759,0.689,0.311,0.68,85.203,86.3442,0.0134,0,0,430.961,480.733,469.547,160765,166,15992,861.191,408.235,28576.647
1739,8,1188,D18-26,340,33,49,15.479,3.788,0.245,0.673,0.682,1,3,0.889,0.702,0.298,0.689,42.9165,61.5132,0.4333,1,1,384.745,413.954,444.905,160907,166,16011,819.448,387.827,28599.163
1740,8,1373,D35-47,380,38,54,13.434,3.172,0.236,0.704,0.71,1,4,0.572,0.681,0.319,0.519,76.6025,82.1014,0.0718,0,0,431.238,452.309,492.702,161052,167,16031,826.188,394.721,28622.662
1741,8,1347,D77-86,340,35,49,13.996,2.513,0.18,0.714,0.725,1,4,0.654,0.666,0.334,0.758,57.6694,71.3928,0.238,1,1,395.076,430.539,456.001,161198,168,16051,857.858,407.393,28647.08
1742,8,1104,D10-18,260,28,37,16.17,2.757,0.171,0.757,0.764,1,4,0.922,0.715,0.285,0.739,68.1326,49.6242,0.2717,1,1,407.473,447.122,439.778,161348,169,16073,883.586,422.769,28671.436
1743,8,1148,D18-26,340,32,49,13.098,3.136,0.239,0.653,0.664,1,3,0.576,0.69,0.31,0.657,61.5132,70.932,0.1531,0,0,423.836,443.975,463.32,161488,169,16091,808.356,380.884,28694.677
1744,8,1061,D77-86,380,38,54,13.74,3.091,0.225,0.704,0.711,1,4,0.761,0.719,0.281,0.828,71.3928,80.2744,0.1244,0,0,419.813,448.91,497.911,161633,170,16111,819.002,392.206,28718.281
1745,8,1375,D47-58,220,22,31,14.751,3.287,0.223,0.71,0.716,1,4,0.684,0.704,0.296,0.776,83.4623,43.5932,0.4777,1,1,398.733,416.981,445.343,161778,171,16131,838.148,399.803,28741.665
1746,8,1398,D35-47,380,38,54,16.885,3.921,0.232,0.704,0.71,1,4,0.416,0.708,0.292,0.438,76.6025,65.3252,0.1472,0,0,394.187,419.591,436.212,161923,172,16151,829.192,395.773,28764.19
1747,8,1252,D10-18,460,47,66,16.876,3.702,0.219,0.712,0.719,1,4,0.966,0.687,0.313,0.818,49.6242,79.9023,0.6101,1,1,428.201,451.861,462.771,162069,173,16171,838.55,400.311,28787.049
1748,8,1305,D10-18,380,39,54,15.006,3.07,0.205,0.722,0.73,1,4,0.595,0.694,0.306,0.529,79.9023,75.1096,0.06,0,0,394.88,444.875,442.733,162216,174,16192,838.741,401.893,28810.792
1749,8,1379,D94-105,420,41,60,14.462,3.476,0.24,0.683,0.691,1,3,0.753,0.717,0.283,0.782,65.0635,82.2946,0.2648,1,1,387.731,431.499,460.466,162359,174,16211,854.873,401.705,28833.773
1750,8,1039,D94-105,380,37,54,14.9,3.842,0.258,0.685,0.691,1,3,0.885,0.702,0.298,0.872,82.2946,72.4239,0.1199,0,0,390.717,429.626,461.406,162502,174,16230,824.884,391.487,28856.289
1751,8,1257,D18-26,380,36,54,13.336,3.251,0.244,0.667,0.676,1,3,0.718,0.705,0.295,0.697,61.5132,79.1487,0.2867,1,1,379.401,418.84,446.661,162643,174,16248,831.753,391.114,28879.463
1752,8,1068,D86-94,220,23,31,12.915,2.454,0.19,0.742,0.749,1,4,0.773,0.717,0.283,0.765,92.251,51.6879,0.4397,1,1,404.159,431.068,479.477,162792,175,16270,848.877,408.397,28904.124
1753,8,1128,D94-105,340,35,49,14.865,2.418,0.163,0.714,0.727,1,4,0.824,0.707,0.293,0.839,82.2946,67.2179,0.1832,0,0,430.298,454.981,490.633,162938,176,16290,848.927,404.267,28928.666
1754,8,1048,D94-105,260,27,37,13.682,2.788,0.204,0.73,0.736,1,4,0.632,0.701,0.299,0.512,82.2946,56.8567,0.3091,1,1,433.135,469.782,476.38,163085,177,16311,833.198,401.079,28952.821
1755,8,1159,D26-35,220,20,31,15.365,3.762,0.245,0.645,0.656,1,3,0.474,0.7,0.3,0.442,85.203,38.7524,0.5452,1,1,374.289,396.107,423.784,163224,177,16328,831.962,387.961,28975.201
1756,8,1310,D35-47,380,37,54,14.746,3.319,0.225,0.685,0.694,1,3,0.44,0.666,0.334,0.479,76.6025,73.1837,0.0446,0,0,429.737,460.748,462.863,163367,177,16347,850.575,400.479,28998.397
1757,8,1010,D10-18,340,36,49,13.329,2.71,0.203,0.735,0.741,1,4,0.575,0.698,0.302,0.651,79.9023,76.7613,0.0393,0,0,431.809,481.164,479.378,163515,178,16368,840.442,404.359,29022.682
1758,8,1313,D77-86,340,34,49,14.002,2.969,0.212,0.694,0.703,1,4,0.733,0.691,0.309,0.629,71.3928,69.6714,0.0241,0,0,426.928,449.179,471.534,163659,178,16387,847.061,400.553,29046.386
1759,8,1154,D26-35,260,25,37,13.854,2.821,0.204,0.676,0.688,1,3,0.626,0.693,0.307,0.636,38.7524,52.6964,0.3598,1,1,419.923,445.771,472.115,163801,178,16406,821.194,388.769,29070.173
1760,8,1004,D10-18,420,38,60,13.707,4.016,0.293,0.633,0.641,1,3,0.706,0.67,0.33,0.712,79.9023,81.7461,0.0231,0,0,363.803,404.646,424.949,163939,178,16423,819.0,381.65,29092.152
1761,8,1015,D35-47,220,21,31,14.409,3.408,0.237,0.677,0.686,1,3,0.899,0.675,0.325,0.925,76.6025,42.9595,0.4392,1,1,411.772,428.022,452.138,164081,178,16442,823.624,389.881,29115.186
1762,8,1231,D77-86,420,42,60,15.537,3.243,0.209,0.7,0.709,1,4,0.91,0.721,0.279,0.934,71.3928,78.1253,0.0943,0,0,437.582,465.568,509.68,164226,179,16462,832.831,396.491,29138.57
1763,8,1105,D77-86,460,48,66,13.907,2.813,0.202,0.727,0.734,1,4,0.747,0.715,0.285,0.785,71.3928,98.6824,0.3822,1,1,403.06,441.599,458.872,164373,180,16483,863.696,411.385,29162.676
1764,8,1203,D35-47,300,32,43,15.354,2.216,0.144,0.744,0.755,1,4,0.992,0.684,0.316,0.867,42.9595,59.4404,0.3836,1,1,419.097,454.093,478.96,164522,181,16505,894.852,424.826,29187.66
1765,8,1365,D18-26,380,37,54,11.846,2.705,0.228,0.685,0.694,1,3,0.958,0.706,0.294,0.889,79.1487,91.0964,0.151,0,0,407.394,442.541,464.114,164665,181,16524,812.184,387.042,29211.654
1766,8,1026,D10-18,420,40,60,12.324,2.657,0.216,0.667,0.678,1,3,0.757,0.662,0.338,0.79,79.9023,94.6682,0.1848,0,0,382.405,400.046,457.368,164806,181,16542,801.445,380.506,29235.6
1767,8,1350,D18-26,420,38,60,14.645,4.443,0.303,0.633,0.64,1,3,0.471,0.685,0.315,0.488,79.1487,76.5072,0.0334,0,0,384.037,428.368,449.928,164944,181,16559,778.437,367.453,29257.024
1768,8,1323,D10-18,340,36,49,16.628,2.691,0.162,0.735,0.745,1,4,0.933,0.737,0.263,0.889,79.9023,61.5284,0.23,1,1,443.382,490.389,514.694,165092,182,16580,867.657,413.884,29281.333
1769,8,1221,D69-77,420,42,60,13.564,3.148,0.232,0.7,0.707,1,4,0.543,0.67,0.33,0.565,49.6973,89.4849,0.8006,1,1,405.597,444.158,441.397,165237,183,16600,863.876,407.357,29304.84
1770,8,1388,D47-58,220,21,31,13.046,2.756,0.211,0.677,0.689,1,3,0.64,0.697,0.303,0.698,43.5932,47.4493,0.0885,0,0,424.231,446.581,455.018,165379,183,16619,800.403,381.754,29328.722
1771,8,1132,D94-105,300,32,43,14.196,2.634,0.186,0.744,0.751,1,4,0.436,0.689,0.311,0.449,56.8567,64.2899,0.1307,0,0,440.97,471.66,484.185,165528,184,16641,869.382,415.912,29353.163
1772,8,1311,D47-58,460,44,66,13.23,3.071,0.232,0.667,0.677,1,3,0.953,0.713,0.287,0.82,43.5932,96.583,1.2156,1,1,418.73,433.787,467.492,165669,184,16659,822.374,387.831,29376.571
1773,8,1146,D35-47,380,36,54,12.324,3.012,0.244,0.667,0.676,1,3,0.89,0.68,0.32,0.811,59.4404,85.6528,0.441,1,1,396.176,443.858,445.645,165810,184,16677,844.44,395.554,29400.056
1774,8,1359,D18-26,300,30,43,14.44,3.15,0.218,0.698,0.706,1,4,0.877,0.692,0.308,0.884,79.1487,59.8783,0.2435,1,1,425.377,449.722,472.583,165954,185,16697,845.899,400.716,29423.548
1775,8,1263,D47-58,220,20,31,14.669,3.883,0.265,0.645,0.654,1,3,0.779,0.694,0.306,0.831,96.583,40.5921,0.5797,1,1,401.338,450.011,451.529,166093,185,16714,812.004,380.976,29445.77
1776,8,1316,D35-47,300,31,43,15.191,2.374,0.156,0.721,0.733,1,4,0.45,0.672,0.328,0.56,85.6528,58.4868,0.3172,1,1,426.75,450.25,466.808,166240,186,16735,871.47,413.154,29470.409
1777,8,1278,D77-86,380,35,54,14.271,3.873,0.271,0.648,0.656,1,3,0.621,0.67,0.33,0.613,98.6824,72.3286,0.2671,1,1,393.192,408.599,462.631,166379,186,16753,812.753,381.686,29492.663
1778,8,1013,D18-26,220,20,31,13.178,4.04,0.307,0.645,0.65,1,3,0.595,0.702,0.298,0.674,59.8783,45.1856,0.2454,1,1,406.85,444.711,480.591,166518,186,16770,796.185,375.439,29514.682
1779,8,1366,D86-94,220,20,31,15.845,3.98,0.251,0.645,0.656,1,3,0.885,0.692,0.308,0.91,51.6879,37.5802,0.2729,1,1,395.873,435.659,450.811,166657,186,16787,821.553,384.318,29536.78
1780,8,1029,D35-47,300,31,43,14.57,2.934,0.201,0.721,0.729,1,4,0.402,0.681,0.319,0.349,58.4868,60.9791,0.0426,0,0,406.126,422.277,444.657,166804,187,16808,845.598,404.099,29560.691
1781,8,1214,D26-35,340,36,49,13.602,2.158,0.159,0.735,0.745,1,4,0.507,0.713,0.287,0.555,52.6964,75.2174,0.4274,1,1,403.444,449.119,448.747,166952,188,16829,846.38,406.437,29585.693
1782,8,1373,D58-69,380,37,54,15.195,3.914,0.258,0.685,0.691,1,3,0.441,0.714,0.286,0.374,64.6527,71.0184,0.0985,0,0,411.577,447.248,469.56,167095,188,16848,809.109,385.966,29608.116
1783,8,1065,D94-105,420,45,60,14.424,2.63,0.182,0.75,0.757,1,4,0.745,0.688,0.312,0.639,56.8567,89.1761,0.5684,1,1,448.217,478.377,512.269,167245,189,16870,865.122,415.293,29632.597
1784,8,1399,D10-18,300,31,43,15.263,2.692,0.176,0.721,0.731,1,4,0.602,0.721,0.279,0.677,61.5284,58.21,0.0539,0,0,402.882,447.11,477.696,167392,190,16891,869.658,412.52,29656.823
1785,8,1074,D86-94,220,23,31,15.654,2.954,0.189,0.742,0.749,1,4,0.45,0.728,0.272,0.511,37.5802,42.6431,0.1347,0,0,420.479,451.046,495.255,167541,191,16913,850.435,408.942,29680.834
1786,8,1168,D77-86,420,41,60,15.688,3.526,0.225,0.683,0.693,1,3,0.951,0.692,0.308,0.816,72.3286,75.8631,0.0489,0,0,431.685,471.497,473.139,167684,191,16932,852.906,401.017,29703.751
1787,8,1280,D47-58,300,29,43,13.152,3.485,0.265,0.674,0.68,1,3,0.541,0.722,0.278,0.499,40.5921,63.9524,0.5755,1,1,422.113,460.455,497.38,167826,191,16951,849.821,398.6,29726.666
1788,8,1308,D47-58,380,37,54,15.163,3.154,0.208,0.685,0.696,1,3,0.402,0.728,0.272,0.521,63.9524,71.1708,0.1129,0,0,432.314,450.812,470.462,167969,191,16970,836.145,395.429,29750.077
1789,8,1291,D58-69,300,29,43,16.269,3.948,0.243,0.674,0.683,1,3,0.517,0.666,0.334,0.543,64.6527,51.7004,0.2003,1,1,404.202,427.151,466.365,168111,191,16989,841.483,395.682,29772.391
1790,8,1081,D35-47,460,47,66,14.297,2.298,0.161,0.712,0.725,1,4,0.951,0.74,0.26,0.785,58.4868,94.3136,0.6126,1,1,388.281,434.087,423.79,168257,192,17009,841.89,401.48,29797.076
1791,8,1312,D58-69,380,36,54,14.935,4.019,0.269,0.667,0.673,1,3,0.546,0.679,0.321,0.638,51.7004,70.6769,0.367,1,1,423.402,443.065,475.779,168398,192,17027,807.346,382.571,29819.252
1792,8,1210,D58-69,380,39,54,14.099,2.209,0.157,0.722,0.734,1,4,0.438,0.663,0.337,0.408,70.6769,79.9422,0.1311,0,0,391.488,432.989,439.519,168545,193,17048,856.455,408.093,29844.113
1793,8,1114,D86-94,460,42,66,12.527,3.131,0.25,0.636,0.648,1,3,0.649,0.71,0.29,0.703,37.5802,98.323,1.6164,1,1,402.824,435.087,442.485,168683,193,17065,783.691,369.747,29867.26
1794,8,1261,D86-94,420,42,60,14.667,3.325,0.227,0.7,0.707,1,4,0.577,0.682,0.318,0.561,98.323,82.7583,0.1583,0,0,431.798,473.023,491.505,168828,194,17085,863.262,407.142,29890.537
1795,8,1265,D58-69,260,24,37,12.099,3.604,0.298,0.649,0.654,1,3,0.845,0.701,0.299,0.846,70.6769,58.4092,0.1736,0,0,422.545,446.522,465.84,168967,194,17103,797.523,376.43,29913.143
1796,8,1170,D10-18,460,42,66,16.129,4.633,0.287,0.636,0.644,1,3,0.718,0.699,0.301,0.646,61.5284,76.37,0.2412,1,1,368.304,417.212,400.227,169105,194,17120,789.124,371.648,29934.339
1797,8,1064,D94-105,340,33,49,13.923,3.66,0.263,0.673,0.68,1,3,0.442,0.692,0.308,0.376,89.1761,68.3881,0.2331,1,1,380.613,428.654,445.668,169247,194,17139,836.637,393.843,29957.022
1798,8,1004,D77-86,300,31,43,12.93,2.475,0.191,0.721,0.73,1,4,0.45,0.659,0.341,0.541,72.3286,68.7164,0.0499,0,0,439.248,457.772,512.705,169394,195,17160,871.658,413.22,29981.529
1799,8,1032,D77-86,220,22,31,15.751,3.246,0.206,0.71,0.718,1,4,0.932,0.687,0.313,0.709,72.3286,40.8267,0.4355,1,1,394.507,422.809,462.922,169539,196,17180,839.281,400.2,30004.968
1800,8,1155,D10-18,220,20,31,13.375,3.373,0.252,0.645,0.655,1,3,0.996,0.654,0.346,0.986,76.37,44.5192,0.4171,1,1,420.256,438.441,465.779,169678,196,17197,802.419,377.621,30027.854
1801,8,1106,D26-35,420,39,60,12.206,2.957,0.242,0.65,0.661,1,3,0.629,0.71,0.29,0.515,75.2174,93.6829,0.2455,1,1,410.289,440.733,472.912,169818,196,17215,792.307,374.808,30051.31
1802,8,1022,D35-47,340,36,49,12.088,1.745,0.144,0.735,0.747,1,4,0.518,0.691,0.309,0.633,94.3136,84.6356,0.1026,0,0,437.554,466.736,472.083,169966,197,17236,864.165,412.662,30076.849
1803,8,1235,D26-35,300,28,43,13.876,3.277,0.236,0.651,0.662,1,3,0.543,0.682,0.318,0.657,93.6829,58.9457,0.3708,1,1,369.783,390.301,426.804,170106,197,17254,810.026,381.184,30099.896
1804,8,1287,D47-58,420,39,60,15.372,4.18,0.272,0.65,0.658,1,3,0.592,0.703,0.297,0.581,63.9524,74.3831,0.1631,0,0,400.525,442.591,452.502,170246,197,17272,834.957,389.735,30121.762
1805,8,1180,D69-77,460,48,66,15.628,3.15,0.202,0.727,0.734,1,4,0.542,0.722,0.278,0.463,89.4849,87.8179,0.0186,0,0,420.3,465.395,454.1,170393,198,17293,855.185,408.406,30145.431
1806,8,1169,D69-77,340,32,49,15.671,4.149,0.265,0.653,0.661,1,3,0.401,0.696,0.304,0.493,89.4849,59.2883,0.3374,1,1,405.94,443.932,470.099,170533,198,17311,798.022,377.267,30167.355
1807,8,1349,D58-69,300,27,43,15.059,4.394,0.292,0.628,0.636,1,3,0.726,0.666,0.334,0.774,70.6769,52.7927,0.253,1,1,409.522,443.411,471.695,170670,198,17328,782.156,367.941,30188.81
1808,8,1041,D35-47,340,32,49,14.148,3.531,0.25,0.653,0.663,1,3,0.872,0.698,0.302,0.755,94.3136,65.6683,0.3037,1,1,386.127,433.007,446.554,170810,198,17346,788.693,374.002,30211.538
1809,8,1174,D35-47,220,22,31,16.481,3.561,0.216,0.71,0.717,1,4,0.515,0.687,0.313,0.641,65.6683,39.0187,0.4058,1,1,420.243,436.769,459.107,170955,199,17366,858.944,407.082,30234.566
1810,8,1334,D10-18,220,22,31,14.998,3.225,0.215,0.71,0.717,1,4,0.841,0.734,0.266,0.713,44.5192,42.876,0.0369,0,0,390.088,430.413,447.801,171100,200,17386,845.643,402.427,30258.032
1811,8,1327,D26-35,460,45,66,16.836,3.795,0.225,0.682,0.691,1,3,0.622,0.682,0.318,0.705,58.9457,77.283,0.3111,1,1,423.046,472.25,476.515,171243,200,17405,842.158,397.028,30280.59
1812,8,1231,D47-58,380,37,54,15.907,3.461,0.218,0.685,0.695,1,3,0.677,0.731,0.269,0.637,63.9524,67.8391,0.0608,0,0,417.205,437.603,454.773,171386,200,17424,859.967,403.766,30303.601
1813,8,1268,D69-77,300,31,43,11.284,1.638,0.145,0.721,0.734,1,4,0.67,0.697,0.303,0.646,59.2883,78.7399,0.3281,1,1,426.242,442.425,499.206,171533,201,17445,858.605,408.651,30329.198
1814,8,1032,D69-77,300,30,43,14.436,3.104,0.215,0.698,0.706,1,4,0.467,0.708,0.292,0.546,78.7399,59.896,0.2393,1,1,419.535,455.22,498.94,171677,202,17465,829.784,395.076,30352.749
1815,8,1173,D69-77,380,34,54,14.869,4.603,0.31,0.63,0.636,1,3,0.455,0.707,0.293,0.503,59.896,67.8708,0.1331,0,0,379.742,423.475,458.914,171814,202,17482,806.745,376.805,30373.943
1816,8,1195,D86-94,340,31,49,14.651,3.871,0.264,0.633,0.643,1,3,0.94,0.685,0.315,0.848,98.323,61.8587,0.3709,1,1,384.505,404.945,434.548,171952,202,17499,783.082,368.977,30396.106
1817,8,1114,D35-47,420,40,60,14.676,3.81,0.26,0.667,0.674,1,3,0.897,0.702,0.298,0.891,39.0187,79.4934,1.0373,1,1,383.076,405.03,429.212,172093,202,17517,814.24,384.984,30418.554
1818,8,1367,D35-47,260,23,37,12.529,3.871,0.309,0.622,0.629,1,3,0.802,0.716,0.284,0.641,79.4934,54.5706,0.3135,1,1,379.707,415.94,455.594,172230,202,17534,786.023,368.351,30440.651
1819,8,1365,D58-69,380,38,54,12.375,2.756,0.223,0.704,0.711,1,4,0.556,0.711,0.289,0.542,52.7927,89.1332,0.6884,1,1,390.154,428.962,440.874,172375,203,17554,870.467,410.219,30464.691
1820,8,1120,D94-105,300,30,43,13.119,2.361,0.18,0.698,0.71,1,4,0.625,0.697,0.303,0.704,68.3881,65.9069,0.0363,0,0,403.305,430.5,443.746,172519,204,17574,818.03,390.962,30489.208
1821,8,1362,D47-58,260,25,37,14.82,3.733,0.252,0.676,0.683,1,3,0.6,0.705,0.295,0.508,63.9524,49.2623,0.2297,1,1,389.374,420.189,430.365,172661,204,17593,821.881,389.01,30511.81
